UF,Nome_UF,Mesorregio Geografica,Nome_Mesorregio,Microrregio Geogrfica,Nome_Microrregio,Municpio,Codigo Municipio Completo,Nome_Municipio
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,02109,1702109,Aragua�na
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,02158,1702158,Araguan?
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,02208,1702208,Araguatins
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,02307,1702307,Arapoema
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,02406,1702406,Arraias
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,02554,1702554,Augustin�polis
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,02703,1702703,Aurora do Tocantins
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,02901,1702901,Axix� do Tocantins
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,03008,1703008,Baba�ul�ndia
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,03057,1703057,Bandeirantes do Tocantins
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,03073,1703073,Barra do Ouro
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,03107,1703107,Barrol�ndia
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,03206,1703206,Bernardo Say?o
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,03305,1703305,Bom Jesus do Tocantins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,03602,1703602,Brasil�ndia do Tocantins
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,03701,1703701,Brejinho de Nazar�
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,03800,1703800,Buriti do Tocantins
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,03826,1703826,Cachoeirinha
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,03842,1703842,Campos Lindos
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,03867,1703867,Cariri do Tocantins
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,03883,1703883,Carmol�ndia
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,03891,1703891,Carrasco Bonito
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,03909,1703909,Caseara
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,04105,1704105,Centen�rio
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,05102,1705102,Chapada da Natividade
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,04600,1704600,Chapada de Areia
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,05508,1705508,Colinas do Tocantins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,16703,1716703,Colm�ia
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,05557,1705557,Combinado
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,05607,1705607,Concei�?o do Tocantins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,06001,1706001,Couto Magalh?es
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,06100,1706100,Cristal�ndia
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,06258,1706258,Crix�s do Tocantins
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,06506,1706506,Darcin�polis
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,07009,1707009,Dian�polis
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,07108,1707108,Divin�polis do Tocantins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,07207,1707207,Dois Irm?os do Tocantins
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,07306,1707306,Duer�
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,07405,1707405,Esperantina
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,07553,1707553,F�tima
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,07652,1707652,Figueir�polis
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,07702,1707702,Filad�lfia
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,08205,1708205,Formoso do Araguaia
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,08304,1708304,Goianorte
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,09005,1709005,Goiatins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,09302,1709302,Guara�
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,09500,1709500,Gurupi
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,09807,1709807,Ipueiras
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,10508,1710508,Itacaj�
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,10706,1710706,Itaguatins
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,10904,1710904,Itapiratins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,11100,1711100,Itapor? do Tocantins
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,11506,1711506,Ja� do Tocantins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,11803,1711803,Juarina
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,11902,1711902,Lagoa da Confus?o
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,11951,1711951,Lagoa do Tocantins
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,12009,1712009,Lajeado
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,12157,1712157,Lavandeira
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,12405,1712405,Lizarda
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,12454,1712454,Luzin�polis
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,12504,1712504,Marian�polis do Tocantins
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,12702,1712702,Mateiros
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,12801,1712801,Mauril�ndia do Tocantins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,13205,1713205,Miracema do Tocantins
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,13304,1713304,Miranorte
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,13601,1713601,Monte do Carmo
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,13700,1713700,Monte Santo do Tocantins
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,13957,1713957,Muricil�ndia
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,14203,1714203,Natividade
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,14302,1714302,Nazar�
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,14880,1714880,Nova Olinda
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,15002,1715002,Nova Rosal�ndia
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,15101,1715101,Novo Acordo
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,15150,1715150,Novo Alegre
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,15259,1715259,Novo Jardim
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,15507,1715507,Oliveira de F�tima
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,21000,1721000,Palmas
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,15705,1715705,Palmeirante
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,13809,1713809,Palmeiras do Tocantins
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,15754,1715754,Palmeir�polis
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,16109,1716109,Para�so do Tocantins
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,16208,1716208,Paran?
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,16307,1716307,Pau D'Arco
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,16505,1716505,Pedro Afonso
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,16604,1716604,Peixe
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,16653,1716653,Pequizeiro
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,17008,1717008,Pindorama do Tocantins
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,17206,1717206,Piraqu�
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,17503,1717503,Pium
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,17800,1717800,Ponte Alta do Bom Jesus
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,17909,1717909,Ponte Alta do Tocantins
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,18006,1718006,Porto Alegre do Tocantins
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,18204,1718204,Porto Nacional
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,18303,1718303,Praia Norte
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,18402,1718402,Presidente Kennedy
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,18451,1718451,Pugmil
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,18501,1718501,Recursol�ndia
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,18550,1718550,Riachinho
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,18659,1718659,Rio da Concei�?o
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,18709,1718709,Rio dos Bois
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,18758,1718758,Rio Sono
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,18808,1718808,Sampaio
17,Tocantins,01,Ocidental do Tocantins,004,Rio Formoso,18840,1718840,Sandol�ndia
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,18865,1718865,Santa F� do Araguaia
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,18881,1718881,Santa Maria do Tocantins
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,18899,1718899,Santa Rita do Tocantins
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,18907,1718907,Santa Rosa do Tocantins
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,19004,1719004,Santa Tereza do Tocantins
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,20002,1720002,Santa Terezinha do Tocantins
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,20101,1720101,S?o Bento do Tocantins
17,Tocantins,02,Oriental do Tocantins,007,Jalap?o,20150,1720150,S?o F�lix do Tocantins
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,20200,1720200,S?o Miguel do Tocantins
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,20259,1720259,S?o Salvador do Tocantins
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,20309,1720309,S?o Sebasti?o do Tocantins
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,20499,1720499,S?o Val�rio
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,20655,1720655,Silvan�polis
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,20804,1720804,S�tio Novo do Tocantins
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,20853,1720853,Sucupira
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,08254,1708254,Taboc?o
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,20903,1720903,Taguatinga
17,Tocantins,02,Oriental do Tocantins,008,Dian�polis,20937,1720937,Taipas do Tocantins
17,Tocantins,01,Ocidental do Tocantins,005,Gurupi,20978,1720978,Talism?
17,Tocantins,02,Oriental do Tocantins,006,Porto Nacional,21109,1721109,Tocant�nia
17,Tocantins,01,Ocidental do Tocantins,001,Bico do Papagaio,21208,1721208,Tocantin�polis
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,21257,1721257,Tupirama
17,Tocantins,01,Ocidental do Tocantins,003,Miracema do Tocantins,21307,1721307,Tupiratins
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,22081,1722081,Wanderl�ndia
17,Tocantins,01,Ocidental do Tocantins,002,Aragua�na,22107,1722107,Xambio�
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,00055,2100055,A�ail�ndia
21,Maranh?o,04,Leste Maranhense,016,Coelho Neto,00105,2100105,Afonso Cunha
21,Maranh?o,04,Leste Maranhense,013,Baixo Parna�ba Maranhense,00154,2100154,?gua Doce do Maranh?o
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,00204,2100204,Alc�ntara
21,Maranh?o,04,Leste Maranhense,016,Coelho Neto,00303,2100303,Aldeias Altas
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,00402,2100402,Altamira do Maranh?o
21,Maranh?o,04,Leste Maranhense,015,Cod�,00436,2100436,Alto Alegre do Maranh?o
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,00477,2100477,Alto Alegre do Pindar�
21,Maranh?o,05,Sul Maranhense,020,Gerais de Balsas,00501,2100501,Alto Parna�ba
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,00550,2100550,Amap� do Maranh?o
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,00600,2100600,Amarante do Maranh?o
21,Maranh?o,01,Norte Maranhense,005,Baixada Maranhense,00709,2100709,Anajatuba
21,Maranh?o,04,Leste Maranhense,014,Chapadinha,00808,2100808,Anapurus
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,00832,2100832,Apicum-A�u
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,00873,2100873,Araguan?
21,Maranh?o,04,Leste Maranhense,013,Baixo Parna�ba Maranhense,00907,2100907,Araioses
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,00956,2100956,Arame
21,Maranh?o,01,Norte Maranhense,005,Baixada Maranhense,01004,2101004,Arari
21,Maranh?o,01,Norte Maranhense,003,Ros�rio,01103,2101103,Axix�
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,01202,2101202,Bacabal
21,Maranh?o,01,Norte Maranhense,003,Ros�rio,01251,2101251,Bacabeira
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,01301,2101301,Bacuri
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,01350,2101350,Bacurituba
21,Maranh?o,05,Sul Maranhense,020,Gerais de Balsas,01400,2101400,Balsas
21,Maranh?o,04,Leste Maranhense,018,Chapadas do Alto Itapecuru,01509,2101509,Bar?o de Graja�
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,01608,2101608,Barra do Corda
21,Maranh?o,01,Norte Maranhense,004,Len��is Maranhenses,01707,2101707,Barreirinhas
21,Maranh?o,01,Norte Maranhense,005,Baixada Maranhense,01772,2101772,Bela Vista do Maranh?o
21,Maranh?o,04,Leste Maranhense,014,Chapadinha,01731,2101731,Bel�gua
21,Maranh?o,05,Sul Maranhense,021,Chapadas das Mangabeiras,01806,2101806,Benedito Leite
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,01905,2101905,Bequim?o
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,01939,2101939,Bernardo do Mearim
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,01970,2101970,Boa Vista do Gurupi
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,02002,2102002,Bom Jardim
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,02036,2102036,Bom Jesus das Selvas
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,02077,2102077,Bom Lugar
21,Maranh?o,04,Leste Maranhense,014,Chapadinha,02101,2102101,Brejo
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,02150,2102150,Brejo de Areia
21,Maranh?o,04,Leste Maranhense,014,Chapadinha,02200,2102200,Buriti
21,Maranh?o,04,Leste Maranhense,017,Caxias,02309,2102309,Buriti Bravo
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,02325,2102325,Buriticupu
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,02358,2102358,Buritirana
21,Maranh?o,01,Norte Maranhense,003,Ros�rio,02374,2102374,Cachoeira Grande
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,02408,2102408,Cajapi�
21,Maranh?o,01,Norte Maranhense,005,Baixada Maranhense,02507,2102507,Cajari
21,Maranh?o,05,Sul Maranhense,019,Porto Franco,02556,2102556,Campestre do Maranh?o
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,02606,2102606,C�ndido Mendes
21,Maranh?o,01,Norte Maranhense,006,Itapecuru Mirim,02705,2102705,Cantanhede
21,Maranh?o,04,Leste Maranhense,015,Cod�,02754,2102754,Capinzal do Norte
21,Maranh?o,05,Sul Maranhense,019,Porto Franco,02804,2102804,Carolina
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,02903,2102903,Carutapera
21,Maranh?o,04,Leste Maranhense,017,Caxias,03000,2103000,Caxias
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,03109,2103109,Cedral
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,03125,2103125,Central do Maranh?o
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,03158,2103158,Centro do Guilherme
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,03174,2103174,Centro Novo do Maranh?o
21,Maranh?o,04,Leste Maranhense,014,Chapadinha,03208,2103208,Chapadinha
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,03257,2103257,Cidel�ndia
21,Maranh?o,04,Leste Maranhense,015,Cod�,03307,2103307,Cod�
21,Maranh?o,04,Leste Maranhense,016,Coelho Neto,03406,2103406,Coelho Neto
21,Maranh?o,04,Leste Maranhense,018,Chapadas do Alto Itapecuru,03505,2103505,Colinas
21,Maranh?o,01,Norte Maranhense,005,Baixada Maranhense,03554,2103554,Concei�?o do Lago-A�u
21,Maranh?o,04,Leste Maranhense,015,Cod�,03604,2103604,Coroat�
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,03703,2103703,Cururupu
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,03752,2103752,Davin�polis
21,Maranh?o,03,Centro Maranhense,012,Presidente Dutra,03802,2103802,Dom Pedro
21,Maranh?o,04,Leste Maranhense,016,Coelho Neto,03901,2103901,Duque Bacelar
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,04008,2104008,Esperantin�polis
21,Maranh?o,05,Sul Maranhense,019,Porto Franco,04057,2104057,Estreito
21,Maranh?o,05,Sul Maranhense,020,Gerais de Balsas,04073,2104073,Feira Nova do Maranh?o
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,04081,2104081,Fernando Falc?o
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,04099,2104099,Formosa da Serra Negra
21,Maranh?o,05,Sul Maranhense,021,Chapadas das Mangabeiras,04107,2104107,Fortaleza dos Nogueiras
21,Maranh?o,03,Centro Maranhense,012,Presidente Dutra,04206,2104206,Fortuna
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,04305,2104305,Godofredo Viana
21,Maranh?o,03,Centro Maranhense,012,Presidente Dutra,04404,2104404,Gon�alves Dias
21,Maranh?o,03,Centro Maranhense,012,Presidente Dutra,04503,2104503,Governador Archer
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,04552,2104552,Governador Edison Lob?o
21,Maranh?o,03,Centro Maranhense,012,Presidente Dutra,04602,2104602,Governador Eug�nio Barros
21,Maranh?o,03,Centro Maranhense,012,Presidente Dutra,04628,2104628,Governador Luiz Rocha
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,04651,2104651,Governador Newton Bello
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,04677,2104677,Governador Nunes Freire
21,Maranh?o,03,Centro Maranhense,012,Presidente Dutra,04701,2104701,Gra�a Aranha
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,04800,2104800,Graja�
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,04909,2104909,Guimar?es
21,Maranh?o,01,Norte Maranhense,004,Len��is Maranhenses,05005,2105005,Humberto de Campos
21,Maranh?o,01,Norte Maranhense,003,Ros�rio,05104,2105104,Icatu
21,Maranh?o,01,Norte Maranhense,005,Baixada Maranhense,05153,2105153,Igarap� do Meio
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,05203,2105203,Igarap� Grande
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,05302,2105302,Imperatriz
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,05351,2105351,Itaipava do Graja�
21,Maranh?o,01,Norte Maranhense,006,Itapecuru Mirim,05401,2105401,Itapecuru Mirim
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,05427,2105427,Itinga do Maranh?o
21,Maranh?o,04,Leste Maranhense,018,Chapadas do Alto Itapecuru,05450,2105450,Jatob�
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,05476,2105476,Jenipapo dos Vieiras
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,05500,2105500,Jo?o Lisboa
21,Maranh?o,03,Centro Maranhense,011,Alto Mearim e Graja�,05609,2105609,Josel�ndia
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,05658,2105658,Junco do Maranh?o
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,05708,2105708,Lago da Pedra
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,05807,2105807,Lago do Junco
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,05948,2105948,Lago dos Rodrigues
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,05906,2105906,Lago Verde
21,Maranh?o,04,Leste Maranhense,018,Chapadas do Alto Itapecuru,05922,2105922,Lagoa do Mato
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,05963,2105963,Lagoa Grande do Maranh?o
21,Maranh?o,02,Oeste Maranhense,009,Imperatriz,05989,2105989,Lajeado Novo
21,Maranh?o,03,Centro Maranhense,010,M�dio Mearim,06003,2106003,Lima Campos
21,Maranh?o,05,Sul Maranhense,021,Chapadas das Mangabeiras,06102,2106102,Loreto
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,06201,2106201,Lu�s Domingues
21,Maranh?o,04,Leste Maranhense,013,Baixo Parna�ba Maranhense,06300,2106300,Magalh?es de Almeida
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,06326,2106326,Maraca�um�
21,Maranh?o,02,Oeste Maranhense,008,Pindar�,06359,2106359,Maraj� do Sena
21,Maranh?o,02,Oeste Maranhense,007,Gurupi,06375,2106375,Maranh?ozinho
21,Maranh?o,04,Leste Maranhense,014,Chapadinha,06409,2106409,Mata Roma
21,Maranh?o,01,Norte Maranhense,005,Baixada Maranhense,06508,2106508,Matinha
21,Maranh?o,04,Leste Maranhense,017,Caxias,06607,2106607,Mat?es
21,Maranh?o,01,Norte Maranhense,006,Itapecuru Mirim,06631,2106631,Mat?es do Norte
21,Maranh?o,04,Leste Maranhense,014,Chapadinha,06672,2106672,Milagres do Maranh?o
21,Maranh?o,04,Leste Maranhense,018,Chapadas do Alto Itapecuru,06706,2106706,Mirador
21,Maranh?o,01,Norte Maranhense,006,Itapecuru Mirim,06755,2106755,Miranda do Norte
21,Maranh?o,01,Norte Maranhense,001,Litoral Ocidental Maranhense,06805,2106805,Mirinzal
